X,Y,address,parcel_id,demolition_date,council_district,neighborhood,emergency_demo,street_number,street_direction,street_name,street_type,block_range,property_longitude,property_latitude,ObjectId
-83.113634,42.388305,2342 Cortland,8003835,2015,5,Dexter-Linwood,No,2342,,CORTLAND,St,2200-2399 Cortland St,-83.113634,42.388305,7282
-83.242355,42.421927,18120 Stout,22101405,2015,1,Holcomb Community,No,18120,,STOUT,St,18100-18399 Stout St,-83.242355,42.421927,8940
-83.246631,42.360789,9114 Trinity,22108327.002L,2015,7,Franklin Park,No,9114,,TRINITY,St,9000-9199 Trinity St,-83.246631,42.360789,13880
-83.003464,42.426191,17855 Rowe,21036052,2015,3,Von Steuben,No,17855,,ROWE,St,17800-17999 Rowe St,-83.003464,42.426191,17824
-83.23521,42.428868,19012 Annchester,22091805,2015,1,Evergreen-Outer Drive,No,19012,,ANNCHESTER,Rd,18900-19099 Annchester Rd,-83.23521,42.428868,23450
-83.222881,42.345179,7324 Brace,22080925,2015,7,Warrendale,No,7324,,BRACE,St,7200-7599 Brace St,-83.222881,42.345179,6301
-82.917574,42.409247,4844 Radnor,21078229,2015,4,Cornerstone Village,No,4844,,RADNOR,St,4800-4999 Radnor St,-82.917574,42.409247,12121
-82.96344,42.440211,15309 Liberal,21022933,2015,3,Regent Park,No,15309,,LIBERAL,St,15200-15399 Liberal St,-82.96344,42.440211,1535
-83.113188,42.387546,2346 Richton,8003740,2015,5,Dexter-Linwood,No,2346,,RICHTON,St,2200-2399 Richton St,-83.113188,42.387546,4585
-82.948859,42.442248,16515 Tacoma,21023948,2015,3,Regent Park,No,16515,,TACOMA,St,16400-16555 Tacoma St,-82.948859,42.442248,8782
-83.242711,42.428768,19020 Stout,22101445.01,2015,1,Holcomb Community,No,19020,,STOUT,St,18900-19099 Stout St,-83.242711,42.428768,8989
-83.235788,42.427491,18909 Annchester,22091961,2015,1,Evergreen-Outer Drive,No,18909,,ANNCHESTER,Rd,18900-19099 Annchester Rd,-83.235788,42.427491,11424
-83.235842,42.428739,19003 Annchester,22091950,2015,1,Evergreen-Outer Drive,No,19003,,ANNCHESTER,Rd,18900-19099 Annchester Rd,-83.235842,42.428739,11815
-83.137652,42.387944,4309 Clements,14005553,2015,7,Oakman Blvd Community,No,4309,,CLEMENTS,St,4200-4403 Clements St,-83.137652,42.387944,12968
-83.240939,42.426534,18549 Heyden,22099489,2015,1,Holcomb Community,No,18549,,HEYDEN,St,18400-18899 Heyden St,-83.240939,42.426534,13600
-83.258556,42.387392,14000 Dolphin,22114695,2015,1,Brightmoor,No,14000,,DOLPHIN,St,13900-14099 Dolphin St,-83.258556,42.387392,15087
-83.242477,42.42461,18410 Stout,22101430,2015,1,Holcomb Community,No,18410,,STOUT,St,18400-18599 Stout St,-83.242477,42.42461,21605
-83.235183,42.428209,18964 Annchester,22091799,2015,1,Evergreen-Outer Drive,No,18964,,ANNCHESTER,Rd,18900-19099 Annchester Rd,-83.235183,42.428209,25161
-83.143758,42.344515,7501 W WARREN,18003534,2015,6,Claytown,No,7501,W,WARREN,Ave,7500-7599 W Warren Ave,-83.143758,42.344515,3781
-83.130494,42.396533,3027 Doris,12005175-6,2015,2,Oakman Blvd Community,No,3027,,DORIS,St,2900-3199 Doris St,-83.130494,42.396533,7957
-83.231926,42.433736,19420 Grandville,22088545,2015,1,O'Hair Park,No,19420,,GRANDVILLE,Ave,19400-19698 Grandville Ave,-83.231926,42.433736,9527
-83.258622,42.389585,14190 Dolphin,22114717,2015,1,Brightmoor,No,14190,,DOLPHIN,St,14100-14299 Dolphin St,-83.258622,42.389585,14592
-83.240695,42.421881,18111 Heyden,22099536,2015,1,Holcomb Community,No,18111,,HEYDEN,St,18100-18399 Heyden St,-83.240695,42.421881,22021
-82.956972,42.438548,15865 Coram,21022175,2015,3,Regent Park,No,15865,,CORAM,St,15800-15999 Coram St,-82.956972,42.438548,22088
-82.998055,42.356485,1526 Van Dyke,17009191,2015,5,West Village,No,1526,,VAN DYKE,St,1400-1549 Van Dyke St,-82.998055,42.356485,654
-82.960569,42.438489,15603 Coram,21022151,2015,3,Regent Park,No,15603,,CORAM,St,15600-15799 Coram St,-82.960569,42.438489,1328
-83.243436,42.419785,17544 Fielding,22102710,2015,1,Holcomb Community,No,17544,,FIELDING,St,17500-17598 Fielding St,-83.243436,42.419785,5014
-82.957261,42.438544,15849 Coram,21022173,2015,3,Regent Park,No,15849,,CORAM,St,15800-15999 Coram St,-82.957261,42.438544,8760
-82.955657,42.438925,16000 Novara,21022352,2015,3,Regent Park,No,16000,,NOVARA,St,16000-16199 Novara St,-82.955657,42.438925,12483
-83.163298,42.417311,17126 Griggs,16041205,2015,2,Schulze,Yes,17126,,GRIGGS,St,17100-17299 Griggs St,-83.163298,42.417311,13391
-83.21037,42.41768,17303 Ferguson,22063739,2015,2,College Park,No,17303,,FERGUSON,St,17300-17499 Ferguson St,-83.21037,42.41768,16403
-83.129381,42.408889,15870 Lawton,12006179,2015,2,Pilgrim Village,No,15870,,LAWTON,St,15700-16099 Lawton St,-83.129381,42.408889,16407
-83.136242,42.409189,15900 Dexter,12010693,2015,2,Pilgrim Village,No,15900,,DEXTER,Ave,15700-16099 Dexter Ave,-83.136242,42.409189,17875
-83.227427,42.440344,20109 Avon,22081614,2015,1,O'Hair Park,No,20109,,AVON,Ave,20000-20199 Avon Ave,-83.227427,42.440344,19904
-83.066061,42.427539,18410 Norwood,13022092,2015,3,Conant Gardens,No,18410,,NORWOOD,St,18300-18499 Norwood St,-83.066061,42.427539,20284
-82.957695,42.438538,15827 Coram,21022170,2015,3,Regent Park,No,15827,,CORAM,St,15800-15999 Coram St,-82.957695,42.438538,21200
-83.248276,42.415223,20920 W Mcnichols,22013599,2015,1,Holcomb Community,No,20920,W,MCNICHOLS,Rd,20900-21099 W McNichols Rd,-83.248276,42.415223,21338
-83.241047,42.419739,17536 Kentfield,22100319,2015,1,Holcomb Community,No,17536,,KENTFIELD,St,17500-18099 Kentfield St,-83.241047,42.419739,21849
-82.957117,42.438546,15857 Coram,21022174,2015,3,Regent Park,No,15857,,CORAM,St,15800-15999 Coram St,-82.957117,42.438546,22076
-82.965007,42.437857,15220 Coram,21022058,2015,3,Regent Park,No,15220,,CORAM,St,15200-15399 Coram St,-82.965007,42.437857,22562
-83.12417,42.344755,5840 W Warren,16001896,2015,6,Midwest,No,5840,W,WARREN,Ave,5801-5898 W Warren Ave,-83.12417,42.344755,23132
-83.245532,42.42724,18911 Patton,22104334,2015,1,Holcomb Community,No,18911,,PATTON,St,18900-19099 Patton St,-83.245532,42.42724,24962
-83.115512,42.396743,1990 Clements,8004577,2015,2,Oakman Blvd Community,No,1990,,CLEMENTS,St,1900-2199 Clements St,-83.115512,42.396743,6857
-83.221455,42.431504,19202 Rosemont,22076640,2015,1,O'Hair Park,No,19202,,ROSEMONT,Ave,19100-19299 Rosemont Ave,-83.221455,42.431504,7905
-83.245805,42.418558,17354 Braile,22105366,2015,1,Holcomb Community,No,17354,,BRAILE,St,17110-17499 Braile St,-83.245805,42.418558,9677
-82.965335,42.442963,15217 E State Fair,21024509,2015,3,Regent Park,No,15217,E,STATE FAIR,St,15200-15399 E State Fair St,-82.965335,42.442963,12084
-83.091984,42.321501,4007 W Vernor,14000320,2015,6,Hubbard Farms,No,4007,W,VERNOR,Hwy,4000-4099 W Vernor Hwy,-83.091984,42.321501,14305
-83.091892,42.321537,4003 W Vernor,14000319,2015,6,Hubbard Farms,No,4003,W,VERNOR,Hwy,4000-4099 W Vernor Hwy,-83.091892,42.321537,14314
-83.226221,42.439611,20051 Greenview,22080129,2015,1,O'Hair Park,No,20051,,GREENVIEW,Ave,20000-20199 Greenview Ave,-83.226221,42.439611,19282
-83.223942,42.434316,19448 Faust,22078836,2015,1,O'Hair Park,No,19448,,FAUST,Ave,19400-19699 Faust Ave,-83.223942,42.434316,20207
-83.100224,42.442773,20136 Keating,9023909,2015,3,Nolan,No,20136,,KEATING,St,20100-20399 Keating St,-83.100224,42.442773,22798
-83.248083,42.41937,20830 Santa Clara,22014411,2015,1,Holcomb Community,No,20830,,SANTA CLARA,Ave,20741-21099 Santa Clara Ave,-83.248083,42.41937,24926
-83.222722,42.440463,20109 Rosemont,22076758,2015,1,O'Hair Park,No,20109,,ROSEMONT,Ave,20000-20199 Rosemont Ave,-83.222722,42.440463,7064
-83.10689,42.353112,6603 Roosevelt,12010226,2015,5,Midwest,No,6603,,ROOSEVELT,St,6600-6699 Roosevelt St,-83.10689,42.353112,11991
-83.222586,42.437706,19919 Rosemont,22076781,2015,1,O'Hair Park,No,19919,,ROSEMONT,Ave,19900-19999 Rosemont Ave,-83.222586,42.437706,20386
-82.997017,42.42045,12760 Dresden,21034611,2015,4,LaSalle College Park,No,12760,,DRESDEN,St,12700-12799 Dresden St,-82.997017,42.42045,393
-82.991519,42.42344,12637 Westphalia,21031975,2015,4,Gratiot-Findlay,No,12637,,WESTPHALIA,St,12600-12699 Westphalia St,-82.991519,42.42344,5368
-83.143871,42.400109,7315 Chalfonte,16006012,2015,7,Chalfonte,No,7315,,CHALFONTE,St,7300-7399 Chalfonte St,-83.143871,42.400109,13527
-83.131083,42.40024,14887 Parkside,12011615,2015,2,Dexter-Fenkell,No,14887,,PARKSIDE,St,14800-15048 Parkside St,-83.131083,42.40024,16628
-83.13109,42.400405,14899 Parkside,12011613,2015,2,Dexter-Fenkell,No,14899,,PARKSIDE,St,14800-15048 Parkside St,-83.13109,42.400405,16642
-82.957227,42.44313,15861 E State Fair,21024566,2015,3,Regent Park,No,15861,E,STATE FAIR,St,15800-15999 E State Fair St,-82.957227,42.44313,21695
-82.959959,42.443092,15647 E State Fair,21024547,2015,3,Regent Park,No,15647,E,STATE FAIR,St,15600-15799 E State Fair St,-82.959959,42.443092,21923
-82.993842,42.427216,12730 Greiner,21020366,2015,3,Von Steuben,No,12730,,GREINER,St,12700-12799 Greiner St,-82.993842,42.427216,22639
-83.210678,42.415208,16886 Biltmore,22064008,2015,1,Crary/St Marys,No,16886,,BILTMORE,St,16800-17099 Biltmore St,-83.210678,42.415208,619
-83.131086,42.400322,14893 Parkside,12011614,2015,2,Dexter-Fenkell,No,14893,,PARKSIDE,St,14800-15048 Parkside St,-83.131086,42.400322,4492
-83.131123,42.401121,15021 Parkside,12011606,2015,2,Dexter-Fenkell,No,15021,,PARKSIDE,St,15001-15299 Parkside St,-83.131123,42.401121,4610
-83.035853,42.376251,3532 Medbury,13003653,2015,5,Poletown East,No,3532,,MEDBURY,St,3500-3599 Medbury St,-83.035853,42.376251,5658
-83.190705,42.354287,8249 Terry,22043337,2015,7,Fiskhorn,No,8249,,TERRY,St,8200-8499 Terry St,-83.190705,42.354287,6600
-82.956838,42.443138,15881 E State Fair,21024569,2015,3,Regent Park,No,15881,E,STATE FAIR,St,15800-15999 E State Fair St,-82.956838,42.443138,8019
-83.253625,42.424494,21412 Pickford,22015548,2015,1,Holcomb Community,No,21412,,PICKFORD,St,21400-21599 Pickford St,-83.253625,42.424494,15237
-83.11318,42.321902,2734 Livernois_RETIRED,16017069,2015,6,Central Southwest,No,2734,,LIVERNOIS,Ave,2700-2899 Livernois Ave,-83.11318,42.321902,16524
-83.223857,42.352188,8115 Brace,22081200,2015,7,Warrendale,No,8115,,BRACE,St,8000-8199 Brace St,-83.223857,42.352188,18533
-83.00822,42.423599,17401 Teppert,17015196,2015,3,Mount Olivet,No,17401,,TEPPERT,St,17300-17599 Teppert St,-83.00822,42.423599,19504
-83.00861,42.430108,18481 Teppert,17015142,2015,3,Mount Olivet,No,18481,,TEPPERT,St,18400-18599 Teppert St,-83.00861,42.430108,20572
-83.121787,42.301145,8046 Witt,20002010,2015,6,Central Southwest,No,8046,,WITT,St,8000-8099 Witt St,-83.121787,42.301145,1400
-83.131685,42.404463,15385 Parkside,12011578,2015,2,Pilgrim Village,No,15385,,PARKSIDE,St,15300-15399 Parkside St,-83.131685,42.404463,4280
-83.130527,42.401213,15024 Parkside,12011330,2015,2,Dexter-Fenkell,No,15024,,PARKSIDE,St,15001-15299 Parkside St,-83.130527,42.401213,4611
-83.223053,42.351265,8046 Brace,22080973,2015,7,Warrendale,No,8046,,BRACE,St,8000-8199 Brace St,-83.223053,42.351265,5305
-83.111782,42.436754,775 W Lantz,1007456,2015,2,Penrose,No,775,W,LANTZ,St,700-899 W Lantz St,-83.111782,42.436754,7948
-83.105811,42.332476,3559 28th St,14011295,2015,6,Chadsey Condon,No,3559,,28TH ST,St,3500-3799 28th St,-83.105811,42.332476,8335
-83.130546,42.401706,15062 Parkside,12011336,2015,2,Dexter-Fenkell,No,15062,,PARKSIDE,St,15001-15299 Parkside St,-83.130546,42.401706,16652
-83.07014,42.381821,8529 Oakland,3003008,2015,5,North End,Yes,8529,,OAKLAND,St,8500-8599 Oakland St,-83.07014,42.381821,17162
-83.132812,42.399784,14856 Muirland,12011639,2015,2,Dexter-Fenkell,No,14856,,MUIRLAND,St,14800-14999 Muirland St,-83.132812,42.399784,17696
-83.003453,42.443194,19966 Rowe,21035870,2015,3,Conner Creek,No,19966,,ROWE,St,19900-19999 Rowe St,-83.003453,42.443194,676
-82.989482,42.444266,20019 Alcoy,21015746,2015,3,Conner Creek,No,20019,,ALCOY,St,20000-20199 Alcoy St,-82.989482,42.444266,5671
-83.251356,42.418151,17331 Westbrook,22110077,2015,1,Holcomb Community,No,17331,,WESTBROOK,St,17320-17499 Westbrook St,-83.251356,42.418151,9084
-82.948989,42.398723,15430 E Warren,21002399,2015,4,Morningside,No,15430,E,WARREN,Ave,15400-15499 E Warren Ave,-82.948989,42.398723,17460
-82.945665,42.415849,9798 Kensington,21072896,2015,4,Yorkshire Woods,No,9798,,KENSINGTON,Ave,9700-9837 Kensington Ave,-82.945665,42.415849,17861
-83.130274,42.306417,1818 Lawndale,20006092,2015,6,Springwells,No,1818,,LAWNDALE,St,1800-1898 Lawndale St,-83.130274,42.306417,1505
-83.132867,42.326176,7410 Waldo,18001968,2015,6,Claytown,No,7410,,WALDO,St,7300-7465 Waldo St,-83.132867,42.326176,3951
-83.132965,42.326137,7418 Waldo,18001967,2015,6,Claytown,No,7418,,WALDO,St,7300-7465 Waldo St,-83.132965,42.326137,17844
-83.234759,42.374634,12032 Plainview,22093817,2015,7,Weatherby,No,12032,,PLAINVIEW,Ave,12000-12199 Plainview Ave,-83.234759,42.374634,18959
-83.243626,42.359905,9045 Braile,22105967,2015,7,Franklin Park,No,9045,,BRAILE,St,9000-9199 Braile St,-83.243626,42.359905,358
-83.261325,42.433333,19435 Houghton,22115436.02,2015,1,Berg-Lahser,No,19435,,HOUGHTON,St,19400-19699 Houghton St,-83.261325,42.433333,3491
-83.231183,42.338744,6500 Minock,22090450,2015,7,Warrendale,No,6500,,MINOCK,St,6300-6699 Minock St,-83.231183,42.338744,6100
-83.24354,42.355701,8601 Braile,22105999,2015,7,Warrendale,No,8601,,BRAILE,St,8600-8799 Braile St,-83.24354,42.355701,6695
-82.979647,42.417415,13145 Flanders,21011588,2015,4,Eden Gardens,No,13145,,FLANDERS,St,13000-13299 Flanders St,-82.979647,42.417415,10381
-83.260215,42.434688,19705 Cooley,22115318,2015,1,Berg-Lahser,No,19705,,COOLEY,St,19700-19899 Cooley St,-83.260215,42.434688,15737
-83.24281,42.3547,8456 Braile,22104965.02,2015,7,Warrendale,No,8456,,BRAILE,St,8400-8599 Braile St,-83.24281,42.3547,17601
-83.266319,42.416326,17208 Beaverland,22118453,2015,1,Oak Grove,No,17208,,BEAVERLAND,St,17100-17299 Beaverland St,-83.266319,42.416326,20398
-83.245215,42.354981,8482 Burt Rd,22107317,2015,7,Warrendale,No,8482,,BURT RD,Rd,8400-8599 Burt Rd,-83.245215,42.354981,6525
-83.245035,42.351178,8064 Burt Rd,22107285,2015,7,Warrendale,No,8064,,BURT RD,Rd,8000-8199 Burt Rd,-83.245035,42.351178,6947
-83.217912,42.355194,8459 Ashton,22075846,2015,7,Warrendale,No,8459,,ASHTON,Ave,8400-8599 Ashton Ave,-83.217912,42.355194,10876
-83.222706,42.339962,6714 Brace,22080884,2015,7,Warrendale,No,6714,,BRACE,St,6700-7199 Brace St,-83.222706,42.339962,22240
-83.067559,42.345465,901 Selden,4000759,2015,6,Midtown,No,901,,SELDEN,St,900-1099 Selden St,-83.067559,42.345465,18228
-83.140053,42.407079,15750 Livernois,12013200-1,2015,2,Pilgrim Village,Yes,15750,,LIVERNOIS,Ave,15700-16099 Livernois Ave,-83.140053,42.407079,16040
-82.949171,42.393508,4330 Maryland,21064197,2015,4,Morningside,No,4330,,MARYLAND,St,4300-4699 Maryland St,-82.949171,42.393508,445
-82.96111,42.403419,5938 PHILIP,21060324,2015,4,Chandler Park-Chalmers,No,5938,,PHILIP,St,5900-5998 Philip St,-82.96111,42.403419,3696
-82.987653,42.445901,20202 Hickory,21030349,2015,3,Conner Creek,No,20202,,HICKORY,St,20200-20499 Hickory St,-82.987653,42.445901,13246
-82.962343,42.401652,5782 Chalmers,21055455,2015,4,Chandler Park-Chalmers,No,5782,,CHALMERS,St,5700-5899 Chalmers St,-82.962343,42.401652,14861
-82.961339,42.402799,5905 Philip,21060485,2015,4,Chandler Park-Chalmers,No,5905,,PHILIP,St,5900-5998 Philip St,-82.961339,42.402799,15064
-82.955816,42.400054,5287 Wayburn,21063890,2015,4,Morningside,No,5287,,WAYBURN,St,5200-5499 Wayburn St,-82.955816,42.400054,15638
-82.949669,42.409271,15876 Evanston,21004884,2015,4,Outer Drive-Hayes,No,15876,,EVANSTON,St,15800-15999 Evanston St,-82.949669,42.409271,17652
-83.234295,42.376525,12201 Auburn,22092730,2015,7,Weatherby,No,12201,,AUBURN,St,12200-12249 Auburn St,-83.234295,42.376525,1537
-83.258042,42.393325,22100 Lyndon,22010198-9,2015,1,Brightmoor,No,22100,,LYNDON,St,22100-22199 Lyndon St,-83.258042,42.393325,15611
-83.26133,42.433466,19449 Houghton,22115436.01,2015,1,Berg-Lahser,No,19449,,HOUGHTON,St,19400-19699 Houghton St,-83.26133,42.433466,16755
-83.127875,42.407588,15773 Linwood,12010897,2015,2,Pilgrim Village,No,15773,,LINWOOD,St,15700-15899 Linwood St,-83.127875,42.407588,4463
-82.960763,42.397707,5251 Chalmers,21055966,2015,4,Chandler Park-Chalmers,No,5251,,CHALMERS,St,5200-5499 Chalmers St,-82.960763,42.397707,15042
-83.110347,42.377218,2522 Chicago,10002713,2015,5,Boston Edison,Yes,2522,,CHICAGO,Blvd,2500-2599 Chicago Blvd,-83.110347,42.377218,13959
-83.007873,42.354385,1786 Helen,15008714,2015,5,Islandview,No,1786,,HELEN,St,1700-2099 Helen St,-83.007873,42.354385,10415
-83.244141,42.377152,12245 Braile,22105870,2015,7,Weatherby,No,12245,,BRAILE,St,12200-12257 Braile St,-83.244141,42.377152,18220
-83.240655,42.420927,17623 Heyden,22099544,2015,1,Holcomb Community,No,17623,,HEYDEN,St,17500-18099 Heyden St,-83.240655,42.420927,21891
-82.94793,42.396448,4664 Beaconsfield,21065666,2015,4,Morningside,No,4664,,BEACONSFIELD,St,4600-4799 Beaconsfield St,-82.94793,42.396448,13169
-82.948565,42.39634,4675 Beaconsfield,21066278,2015,4,Morningside,No,4675,,BEACONSFIELD,St,4600-4799 Beaconsfield St,-82.948565,42.39634,17094
-82.992378,42.382461,4766 Garland,21037889,2015,4,West End,No,4766,,GARLAND,St,4700-4999 Garland St,-82.992378,42.382461,1623
-83.020043,42.371527,6927 Gratiot,15000387,2015,5,Gratiot Town/Kettering,Yes,6927,,GRATIOT,Ave,6851-6999 Gratiot Ave,-83.020043,42.371527,2831
-83.124404,42.316237,2577 Stair,18010097,2015,6,Springwells,Yes,2577,,STAIR,St,2500-2701 Stair St,-83.124404,42.316237,3935
-83.205726,42.375069,12024 Mettetal,22059772,2015,7,Plymouth-I96,No,12024,,METTETAL,St,12000-12199 Mettetal St,-83.205726,42.375069,4312
-83.19982,42.348484,7704 Forrer,22053650,2015,7,Warren Ave Community,No,7704,,FORRER,St,7700-7867 Forrer St,-83.19982,42.348484,8891
-82.994257,42.380153,4703 Hurlbut,19004708-28,2015,4,West End,No,4703,,HURLBUT,St,4700-4937 Hurlbut St,-82.994257,42.380153,14292
-82.955943,42.402292,5603 Maryland,21064356,2015,4,Morningside,No,5603,,MARYLAND,St,5500-5699 Maryland St,-82.955943,42.402292,15508
-83.153585,42.380241,12380 Cherrylawn,16032622,2015,7,Littlefield Community,No,12380,,CHERRYLAWN,St,12300-12599 Cherrylawn St,-83.153585,42.380241,15882
-83.137502,42.362678,5559 Ridgewood,16004294,2015,6,Midwest,No,5559,,RIDGEWOOD,St,5500-5581 Ridgewood St,-83.137502,42.362678,21157
-83.119267,42.36103,8338 W Grand River,14001628,2015,5,Petoskey-Otsego,No,8338,W,GRAND RIVER,Ave,8330-8399 Grand River Ave,-83.119267,42.36103,11223
-83.030222,42.333512,265 Riopelle,07000035-6,2015,5,Rivertown,Yes,265,,RIOPELLE,St,264-299 Riopelle St,-83.030222,42.333512,23558
-83.010408,42.37387,8030 E Forest,17000572,2015,5,Gratiot-Grand,No,8030,E,FOREST,Ave,8000-8199 E Forest Ave,-83.010408,42.37387,2581
-83.013949,42.374531,4802 Baldwin,17011290,2015,5,Gratiot-Grand,No,4802,,BALDWIN,St,4700-4999 Baldwin St,-83.013949,42.374531,3238
-82.981524,42.379636,3906 Lillibridge,21042730,2015,4,West End,No,3906,,LILLIBRIDGE,St,3800-4399 Lillibridge St,-82.981524,42.379636,14531
-83.002891,42.375859,4525 Crane,19010173,2015,5,Gratiot Woods,No,4525,,CRANE,St,4500-4599 Crane St,-83.002891,42.375859,14785
-82.919772,42.408074,4825 Lodewyck,21077958,2015,4,Cornerstone Village,No,4825,,LODEWYCK,St,4800-4999 Lodewyck St,-82.919772,42.408074,15904
-82.949103,42.376897,1370 Newport,21053746,2015,4,Riverbend,No,1370,,NEWPORT,St,1000-2099 Newport St,-82.949103,42.376897,918
-82.989099,42.398556,11361 Evanston,21005131,2015,4,Ravendale,No,11361,,EVANSTON,St,11300-11699 Evanston St,-82.989099,42.398556,5201
-82.986342,42.376586,3755 Harding,21039797,2015,4,East Canfield,No,3755,,HARDING,St,3700-4399 Harding St,-82.986342,42.376586,14371
-82.995771,42.447498,20505 Waltham,21032772-3,2015,3,Conner Creek,No,20505,,WALTHAM,St,20500-20611 Waltham St,-82.995771,42.447498,16
-83.138598,42.346463,6736 Floyd,18004346,2015,6,Midwest,No,6736,,FLOYD,St,6478-6799 Floyd St,-83.138598,42.346463,5624
-82.998837,42.433132,18919 Strasburg,21034434,2015,3,Von Steuben,No,18919,,STRASBURG,St,18900-19099 Strasburg St,-82.998837,42.433132,13145
-83.249838,42.388955,14130 Westbrook,22109644-5,2015,1,Brightmoor,No,14130,,WESTBROOK,St,14100-14299 Westbrook St,-83.249838,42.388955,16754
-83.239789,42.377244,12256 Stout,22101092,2015,7,Weatherby,No,12256,,STOUT,St,12200-12258 Stout St,-83.239789,42.377244,15320
-83.153304,42.386999,13551 Northlawn,16032455,2015,7,Davison-Schoolcraft,No,13551,,NORTHLAWN,St,13500-13899 Northlawn St,-83.153304,42.386999,19257
-83.012968,42.434863,19140 Blackmoor,17016138,2015,3,Pulaski,No,19140,,BLACKMOOR,St,19100-19301 Blackmoor St,-83.012968,42.434863,6438
-83.117065,42.399649,1968 Labelle,8004891,2015,2,Oakman Blvd Community,No,1968,,LABELLE,,,-83.117065,42.399649,20847
-83.117297,42.399563,1982 Labelle,8004889,2015,2,Oakman Blvd Community,No,1982,,LABELLE,,,-83.117297,42.399563,22015
-83.007609,42.435763,19194 Teppert,17014988,2015,3,Pulaski,No,19194,,TEPPERT,St,19100-19299 Teppert St,-83.007609,42.435763,6135
-83.007589,42.435052,19142 Teppert,17014981,2015,3,Pulaski,No,19142,,TEPPERT,St,19100-19299 Teppert St,-83.007589,42.435052,6636
